Brand,Model,Year,Odometer Reading (km),Fuel Type,Transmission Type,Color,Number of Owners,Service History,Location,Previous Accidents,Engine Capacity (L),Car Type,Insurance Type,Price (INR)
Honda,Jazz,2022,100979,Diesel,Manual,Black,3,True,Kolkata,False,1.9,Convertible,Third-Party,604853.15
Toyota,Corolla,2008,19686,Petrol,Automatic,Silver,2,True,Hyderabad,True,3.4,Coupe,None,317047.1
Ford,Fiesta,2016,42649,Electric,Automatic,Blue,3,True,Mumbai,False,1.9,SUV,None,213602.65
Tata,Harrier,2016,195592,Petrol,Manual,Grey,1,False,Mumbai,True,2.9,Wagon,Comprehensive,1250661.2
Maruti Suzuki,Dzire,2001,106373,Diesel,Manual,Grey,2,True,Kolkata,False,4.4,SUV,Comprehensive,50000.0
Hyundai,Verna,2003,45348,CNG,Manual,Silver,1,False,Ahmedabad,False,4.8,SUV,None,50000.0
Mercedes,C-Class,2023,14664,Electric,Manual,Blue,3,False,Mumbai,False,3.2,Wagon,None,4947800.4
Hyundai,Elantra,2006,94448,Diesel,Manual,Black,3,True,Kolkata,False,3.2,Wagon,Comprehensive,355832.8
Maruti Suzuki,Dzire,2006,156654,Diesel,Automatic,Black,1,False,Mumbai,True,3.4,Hatchback,Third-Party,50000.0
Tata,Harrier,2008,76891,Electric,Automatic,Blue,2,False,Ahmedabad,True,4.7,Convertible,Third-Party,788466.35
Maruti Suzuki,Dzire,2012,128343,Petrol,Automatic,Blue,1,True,Ahmedabad,False,4.2,Coupe,Third-Party,50000.0
Nissan,Magnite,2020,185828,Electric,Manual,Grey,2,True,Hyderabad,False,1.8,Coupe,None,342125.8
Audi,A4,2005,116155,CNG,Automatic,Silver,3,False,Hyderabad,False,3.9,Hatchback,None,3482576.75
Mercedes,E-Class,2017,180125,Diesel,Manual,White,1,True,Ahmedabad,False,2.3,Sedan,Third-Party,6122981.25
Tata,Altroz,2011,152482,CNG,Manual,Grey,1,True,Delhi,False,2.8,Wagon,Comprehensive,50000.0
Hyundai,Verna,2017,185588,Petrol,Manual,White,3,True,Ahmedabad,True,4.7,Wagon,None,442161.8
Ford,Endeavour,2019,37913,Petrol,Manual,White,3,True,Mumbai,False,2.7,Convertible,Third-Party,2764313.05
Toyota,Corolla,2000,93986,Electric,Manual,Blue,1,False,Delhi,False,2.7,Wagon,Third-Party,50000.0
Nissan,Magnite,2015,85940,CNG,Automatic,Red,3,False,Delhi,False,4.8,Convertible,Third-Party,137109.0
Audi,A4,2005,196071,Petrol,Automatic,Grey,3,False,Pune,False,4.5,Sedan,Third-Party,3470589.35
Tata,Harrier,2012,56136,CNG,Automatic,Silver,1,True,Chennai,True,4.7,Convertible,Comprehensive,1041579.6000000001
Nissan,Magnite,2011,147981,Petrol,Automatic,Silver,2,False,Delhi,True,3.8,Hatchback,None,50000.0
Hyundai,Elantra,2007,31345,Diesel,Manual,Blue,3,False,Chennai,True,4.8,Sedan,None,345298.25
Toyota,Fortuner,2001,122657,Petrol,Automatic,Black,2,False,Hyderabad,False,2.9,SUV,Third-Party,2281601.45
Maruti Suzuki,Vitara Brezza,2004,146077,CNG,Manual,Blue,3,False,Bangalore,False,4.1,Convertible,Third-Party,50000.0
Hyundai,Verna,2016,163921,Petrol,Automatic,Black,3,False,Chennai,False,2.1,Convertible,None,425411.85
Maruti Suzuki,Vitara Brezza,2017,103673,Electric,Automatic,Silver,2,False,Chennai,False,3.7,Coupe,Comprehensive,384449.05
Hyundai,Elantra,2013,54424,CNG,Manual,Black,3,True,Pune,False,3.8,Sedan,None,711836.4
Maruti Suzuki,Dzire,2020,58871,Electric,Manual,White,2,True,Pune,False,1.4,Hatchback,Comprehensive,411169.35
Maruti Suzuki,Swift,2020,155958,Diesel,Automatic,Red,2,False,Bangalore,True,2.1,Convertible,None,326606.3
Maruti Suzuki,Dzire,2006,96567,Petrol,Automatic,Red,1,True,Chennai,True,3.7,Wagon,None,50000.0
Tata,Nexon,2023,139092,Diesel,Manual,Grey,2,False,Mumbai,True,3.0,Wagon,Comprehensive,779136.2
Tata,Harrier,2012,168180,Diesel,Manual,Grey,1,True,Delhi,False,4.5,SUV,Third-Party,1124773.0
Maruti Suzuki,Dzire,2001,26016,Electric,Automatic,Red,1,False,Ahmedabad,False,4.9,Convertible,Third-Party,50000.0
Tata,Nexon,2013,182216,CNG,Automatic,Blue,3,False,Chennai,False,2.8,SUV,Comprehensive,272667.6
Mercedes,C-Class,2022,45604,Petrol,Automatic,Black,2,True,Ahmedabad,True,3.0,Wagon,Comprehensive,4813159.4
BMW,X5,2014,127562,Diesel,Manual,White,3,True,Chennai,False,2.3,Coupe,Comprehensive,7450865.7
Ford,EcoSport,2005,16071,CNG,Manual,Silver,2,True,Bangalore,False,2.3,Sedan,Comprehensive,50000.0
Ford,Fiesta,2008,128584,Diesel,Manual,Silver,2,False,Chennai,True,3.5,Coupe,Third-Party,50000.0
Maruti Suzuki,Dzire,2002,48292,CNG,Manual,White,2,True,Delhi,True,4.4,Coupe,Third-Party,50000.0
BMW,3 Series,2013,102346,Electric,Manual,Black,1,False,Hyderabad,True,4.0,SUV,Third-Party,3364648.1
Nissan,Magnite,2021,71142,CNG,Manual,Grey,3,False,Bangalore,True,2.2,Wagon,None,389328.7
Tata,Nexon,2003,117070,Electric,Automatic,Black,3,False,Hyderabad,False,4.0,SUV,None,50000.0
Maruti Suzuki,Dzire,2013,114149,Petrol,Automatic,White,2,True,Bangalore,True,2.7,Convertible,Third-Party,52877.649999999994
Toyota,Corolla,2001,57945,CNG,Automatic,Red,1,False,Hyderabad,False,1.9,SUV,None,50000.0
Nissan,Magnite,2017,46873,CNG,Automatic,Silver,3,False,Ahmedabad,True,2.0,Wagon,Comprehensive,142969.05
Hyundai,Creta,2002,174277,Electric,Automatic,Black,2,True,Pune,False,3.8,Wagon,None,343858.45
Maruti Suzuki,Vitara Brezza,2019,64383,Petrol,Automatic,Grey,1,True,Mumbai,True,2.3,SUV,Comprehensive,540342.55
Tata,Nexon,2020,174918,CNG,Automatic,White,1,False,Mumbai,True,4.9,SUV,None,653762.3
Nissan,Terrano,2010,157857,Diesel,Automatic,Red,3,True,Ahmedabad,True,3.9,Wagon,Third-Party,496321.44999999995
Tata,Altroz,2010,99616,Petrol,Manual,Black,3,True,Mumbai,False,4.5,Hatchback,Third-Party,50000.0
Ford,Endeavour,2021,53021,Electric,Automatic,Blue,1,False,Ahmedabad,False,3.3,Hatchback,Third-Party,2822046.85
Toyota,Innova,2017,131312,Electric,Manual,Silver,1,False,Chennai,True,3.2,Convertible,Third-Party,1160303.2
Ford,Fiesta,2006,20504,CNG,Automatic,Black,3,True,Pune,False,2.5,SUV,Comprehensive,50000.0
Hyundai,Elantra,2016,85691,Petrol,Manual,Silver,3,True,Bangalore,True,2.0,Convertible,Comprehensive,857146.35
Audi,A4,2019,24622,Petrol,Manual,White,1,False,Ahmedabad,True,1.9,SUV,Third-Party,4176306.7
Mercedes,S-Class,2009,174567,CNG,Automatic,Blue,3,False,Mumbai,False,3.8,Hatchback,None,9223814.95
Mercedes,C-Class,2009,182303,Diesel,Automatic,Silver,1,False,Delhi,True,4.1,Convertible,Comprehensive,4202654.55
Tata,Nexon,2003,9305,Petrol,Manual,Red,2,False,Bangalore,True,4.2,Wagon,None,50000.0
Ford,Endeavour,2015,29279,Electric,Manual,Blue,1,False,Kolkata,False,2.1,Sedan,None,2525608.15
Maruti Suzuki,Vitara Brezza,2021,184984,Petrol,Automatic,Black,3,False,Chennai,True,2.9,SUV,Third-Party,522252.4
Audi,Q5,2012,190598,Electric,Automatic,Blue,3,False,Pune,False,1.9,Coupe,Comprehensive,5321410.3
Tata,Nexon,2009,9178,Diesel,Automatic,Silver,1,True,Pune,True,2.0,Sedan,Third-Party,98623.29999999999
Mercedes,C-Class,2023,145656,Electric,Automatic,Silver,3,True,Hyderabad,True,2.3,Hatchback,Third-Party,4848151.6
Hyundai,Elantra,2012,74024,Diesel,Manual,Blue,2,False,Mumbai,False,3.6,Wagon,Comprehensive,688896.4
Honda,City,2010,199307,Petrol,Automatic,Red,2,True,Hyderabad,True,3.1,Coupe,Third-Party,190103.95
BMW,3 Series,2008,45544,Electric,Manual,Grey,1,True,Pune,False,4.0,Hatchback,None,3193168.4
Ford,Endeavour,2005,84211,Petrol,Manual,Black,2,True,Ahmedabad,True,2.9,Sedan,Comprehensive,1957368.35
Tata,Altroz,2010,171804,CNG,Manual,Blue,2,True,Bangalore,False,2.0,Wagon,Third-Party,50000.0
Tata,Harrier,2019,24237,Electric,Automatic,Red,1,False,Kolkata,False,3.4,Convertible,None,1426364.45
BMW,M3,2022,68921,CNG,Manual,Silver,2,False,Mumbai,True,2.6,Sedan,None,7339661.85
Toyota,Fortuner,2014,147856,Diesel,Automatic,Black,2,True,Pune,True,1.4,Coupe,Third-Party,2897821.6
Ford,Fiesta,2024,94095,Diesel,Manual,Blue,3,False,Hyderabad,True,3.1,SUV,None,485885.75
BMW,M3,2005,139558,Diesel,Manual,Silver,2,False,Pune,True,1.3,Coupe,None,6429066.3
BMW,3 Series,2018,9238,Diesel,Manual,Blue,3,False,Pune,False,3.5,Convertible,Third-Party,3648614.3
Tata,Harrier,2024,161157,Electric,Manual,Grey,3,False,Ahmedabad,True,4.6,SUV,Comprehensive,1575826.45
Honda,City,2020,92654,Diesel,Manual,Red,3,False,Chennai,False,1.1,Convertible,Comprehensive,736101.9
Tata,Nexon,2005,64004,Diesel,Automatic,Blue,1,False,Chennai,True,1.1,Coupe,None,50000.0
Nissan,Kicks,2020,61345,CNG,Automatic,Red,2,False,Kolkata,False,2.7,Sedan,Comprehensive,940798.25
BMW,3 Series,2021,69802,Petrol,Automatic,Blue,1,False,Kolkata,False,2.5,Coupe,Comprehensive,3819529.7
Hyundai,Creta,2010,91578,CNG,Manual,Silver,2,True,Bangalore,False,2.3,Convertible,None,806263.3
Mercedes,S-Class,2009,11424,Diesel,Automatic,White,1,False,Mumbai,False,1.6,Coupe,None,9278286.4
Toyota,Fortuner,2003,6713,Petrol,Automatic,Red,1,False,Mumbai,True,2.7,Coupe,Third-Party,2428993.05
BMW,3 Series,2016,14696,Diesel,Automatic,Grey,3,False,Pune,True,3.7,Convertible,None,3497795.6
Tata,Altroz,2002,32010,Petrol,Automatic,Silver,2,True,Hyderabad,True,2.4,Hatchback,Comprehensive,50000.0
BMW,M3,2009,187313,CNG,Automatic,Silver,1,True,Delhi,True,4.5,Hatchback,Third-Party,6721903.05
Hyundai,Verna,2005,179441,Diesel,Manual,White,2,True,Delhi,True,4.7,Hatchback,Comprehensive,50000.0
BMW,M3,2018,77411,Petrol,Automatic,Blue,3,True,Delhi,True,1.3,Sedan,Comprehensive,7158388.35
Ford,EcoSport,2022,28323,CNG,Manual,Red,1,True,Hyderabad,True,1.6,Wagon,Comprehensive,645751.55
BMW,M3,2014,73380,Petrol,Automatic,Red,3,True,Hyderabad,True,4.4,SUV,None,6908993.0
BMW,X5,2007,66365,CNG,Automatic,Blue,1,False,Mumbai,True,1.9,Convertible,None,7120045.25
Hyundai,Creta,2005,17815,Petrol,Automatic,Blue,2,True,Ahmedabad,True,4.6,Sedan,Comprehensive,467327.75
Tata,Harrier,2003,185598,Electric,Automatic,Silver,1,False,Kolkata,True,2.7,SUV,Third-Party,552160.3
Toyota,Fortuner,2022,35332,Diesel,Automatic,Black,1,False,Bangalore,False,2.7,Convertible,Third-Party,3424700.2
Mercedes,E-Class,2020,81215,Petrol,Automatic,Blue,2,False,Mumbai,False,2.5,SUV,None,6287817.75
Mercedes,S-Class,2021,133608,Petrol,Manual,Grey,3,False,Hyderabad,True,4.0,Hatchback,Comprehensive,9729958.8
Toyota,Innova,2018,66108,Electric,Automatic,Silver,3,True,Bangalore,True,4.0,Sedan,None,1260083.8
Audi,A4,2011,80657,Diesel,Manual,White,3,False,Mumbai,False,1.5,Hatchback,None,3837901.45
Maruti Suzuki,Swift,2003,58676,Petrol,Manual,Silver,1,False,Ahmedabad,True,5.0,Hatchback,None,50000.0
Toyota,Fortuner,2000,139993,CNG,Manual,Silver,3,True,Delhi,True,4.1,Wagon,Third-Party,2249001.05
Audi,A4,2013,103859,Petrol,Manual,Grey,2,True,Bangalore,True,3.2,Convertible,Comprehensive,3904421.15
Ford,EcoSport,2009,48573,Petrol,Manual,Grey,1,True,Hyderabad,True,4.8,Wagon,Third-Party,50000.0
Audi,A4,2012,161006,CNG,Automatic,Blue,3,False,Delhi,True,1.1,Sedan,Third-Party,3825849.1
Hyundai,Creta,2001,115444,CNG,Automatic,Silver,1,True,Pune,True,3.3,SUV,Comprehensive,282683.4
Toyota,Innova,2011,14607,CNG,Automatic,White,2,True,Delhi,False,2.3,Hatchback,None,967808.95
BMW,M3,2022,71734,Petrol,Automatic,Red,1,False,Bangalore,True,5.0,Wagon,Comprehensive,7369239.9
Toyota,Corolla,2017,59744,CNG,Automatic,Grey,2,True,Ahmedabad,False,2.2,Convertible,Comprehensive,811038.4
Tata,Harrier,2017,89978,Diesel,Automatic,White,3,False,Kolkata,False,2.9,Sedan,Comprehensive,1286503.3
Honda,Jazz,2012,132608,CNG,Automatic,Red,3,True,Kolkata,True,4.4,Wagon,None,50108.8
Honda,Jazz,2019,67296,Electric,Automatic,Silver,1,True,Bangalore,True,4.0,Wagon,None,489905.6
Tata,Nexon,2007,112188,Electric,Automatic,Blue,3,False,Delhi,False,3.8,Hatchback,Third-Party,50000.0
BMW,X5,2013,98081,Electric,Automatic,White,1,False,Ahmedabad,False,2.6,Sedan,Comprehensive,7415287.85
Mercedes,C-Class,2012,145984,CNG,Manual,Grey,1,True,Bangalore,False,3.7,Coupe,Comprehensive,4428102.4
Toyota,Corolla,2020,155975,Diesel,Manual,Black,3,False,Mumbai,False,3.6,Coupe,Comprehensive,976603.75
Mercedes,E-Class,2000,61248,Petrol,Manual,Blue,3,True,Ahmedabad,True,1.5,Sedan,Third-Party,5210812.8
Nissan,Magnite,2012,199326,CNG,Automatic,White,2,False,Hyderabad,True,1.8,SUV,Comprehensive,50000.0
Audi,A6,2023,84782,Electric,Automatic,White,3,False,Ahmedabad,False,4.6,SUV,Comprehensive,5387282.7
Ford,Fiesta,2001,81111,Petrol,Manual,Silver,1,False,Pune,False,3.3,Wagon,None,50000.0
Hyundai,Verna,2009,34346,Electric,Manual,Black,2,False,Delhi,True,4.5,Sedan,None,94848.1
Ford,Fiesta,2008,46937,Petrol,Manual,Silver,2,True,Delhi,False,1.6,SUV,Comprehensive,50000.0
Nissan,Terrano,2000,156754,Electric,Automatic,Silver,2,False,Delhi,True,1.7,Wagon,Comprehensive,50000.0
Maruti Suzuki,Swift,2003,49693,CNG,Manual,Red,1,False,Hyderabad,True,2.8,Wagon,None,50000.0
Hyundai,Creta,2021,68332,Petrol,Manual,Silver,1,False,Chennai,True,2.1,Convertible,None,1269750.2
Nissan,Terrano,2021,42200,Electric,Manual,Silver,3,True,Hyderabad,True,1.6,Coupe,Comprehensive,1063670.0
Mercedes,S-Class,2019,106079,Petrol,Automatic,Blue,1,True,Mumbai,False,3.2,Sedan,Comprehensive,9784088.15
BMW,X5,2009,68119,CNG,Automatic,Black,3,False,Ahmedabad,False,2.5,Wagon,Comprehensive,7189782.15
Hyundai,Creta,2012,46406,CNG,Automatic,Grey,1,True,Hyderabad,False,1.4,Sedan,Third-Party,893039.1
Mercedes,E-Class,2018,70727,Petrol,Automatic,Black,3,True,Pune,True,4.6,Sedan,Comprehensive,6109390.95
Mercedes,S-Class,2007,146728,Electric,Automatic,Blue,2,True,Delhi,False,4.2,Hatchback,Third-Party,9147990.8
Nissan,Kicks,2012,34561,Diesel,Automatic,White,1,False,Ahmedabad,False,3.3,Coupe,Comprehensive,574815.85
Honda,City,2015,154777,Diesel,Manual,Blue,2,False,Bangalore,True,2.3,Hatchback,None,476783.44999999995
BMW,3 Series,2019,92085,Diesel,Automatic,Grey,1,False,Chennai,True,3.9,Convertible,Comprehensive,3666187.25
Mercedes,E-Class,2000,155631,Petrol,Manual,Silver,1,True,Delhi,True,4.8,Coupe,None,5276655.35
Toyota,Corolla,2002,149050,CNG,Manual,Silver,1,False,Kolkata,True,4.2,Convertible,None,50000.0
Honda,City,2020,161233,Electric,Automatic,White,2,False,Kolkata,True,2.7,Wagon,Comprehensive,675815.05
Tata,Altroz,2007,195124,CNG,Automatic,Red,2,True,Kolkata,False,4.5,Coupe,None,50000.0
Audi,Q5,2015,72288,CNG,Automatic,White,3,True,Pune,True,2.0,Convertible,Third-Party,5459156.8
Tata,Altroz,2000,180456,Diesel,Automatic,Red,2,True,Delhi,False,1.9,Coupe,Third-Party,50000.0
Toyota,Fortuner,2023,63881,Petrol,Manual,Red,2,False,Hyderabad,False,4.4,Sedan,Third-Party,3390417.85
Tata,Altroz,2005,22744,CNG,Automatic,Grey,1,True,Mumbai,True,2.5,SUV,Third-Party,50000.0
Nissan,Terrano,2019,34274,CNG,Manual,Silver,3,True,Pune,False,1.9,Coupe,Third-Party,1014858.9
Nissan,Kicks,2005,86003,Diesel,Manual,Red,2,True,Bangalore,False,4.3,Sedan,None,257099.55
Ford,Endeavour,2020,122895,CNG,Manual,Blue,3,False,Kolkata,False,2.6,Hatchback,None,2731565.75
Tata,Nexon,2015,126928,Electric,Manual,Black,3,False,Chennai,False,3.9,Wagon,Third-Party,380960.8
Mercedes,C-Class,2023,7323,Electric,Manual,White,1,False,Bangalore,False,3.4,Convertible,Third-Party,4978901.55
Maruti Suzuki,Swift,2007,152890,Diesel,Automatic,Blue,2,False,Chennai,False,1.9,SUV,None,50000.0
Toyota,Fortuner,2018,140011,CNG,Automatic,Black,1,False,Ahmedabad,False,4.3,Convertible,Third-Party,3158998.35
Honda,City,2005,111141,Petrol,Automatic,Red,2,False,Chennai,False,4.0,Coupe,Comprehensive,50000.0
Mercedes,C-Class,2000,38826,Diesel,Manual,Silver,1,True,Chennai,False,3.2,Hatchback,None,3794176.1
Toyota,Fortuner,2024,104360,CNG,Manual,White,2,True,Hyderabad,False,2.3,Coupe,None,3454346.0
Maruti Suzuki,Dzire,2021,27415,Electric,Automatic,Silver,1,True,Bangalore,True,3.5,Convertible,Third-Party,495887.75
Tata,Harrier,2017,122866,Petrol,Automatic,White,1,True,Ahmedabad,False,1.3,SUV,Third-Party,1331570.1
Toyota,Innova,2000,12410,CNG,Manual,Red,1,True,Bangalore,True,3.8,Wagon,Comprehensive,398138.5
Tata,Nexon,2014,152581,Diesel,Automatic,Silver,2,True,Chennai,True,3.9,Wagon,Third-Party,297112.85
Audi,Q5,2016,102816,Diesel,Automatic,Red,2,False,Chennai,False,3.8,Wagon,Comprehensive,5534577.6
Honda,Civic,2007,71255,Petrol,Manual,Silver,2,True,Pune,True,1.8,Wagon,Third-Party,50000.0
Hyundai,Elantra,2005,159705,CNG,Manual,White,1,False,Bangalore,False,2.2,Coupe,None,356044.25
Audi,A4,2008,45285,CNG,Automatic,Red,3,False,Hyderabad,False,2.8,Coupe,Comprehensive,3643207.25
Maruti Suzuki,Vitara Brezza,2004,183192,Electric,Automatic,Red,1,True,Ahmedabad,True,4.1,Coupe,Third-Party,50000.0
Audi,Q5,2011,142415,Electric,Automatic,Red,3,True,Mumbai,False,3.1,Wagon,Third-Party,5348637.75
Ford,Endeavour,2005,99852,Diesel,Automatic,Blue,3,True,Chennai,True,4.8,SUV,Third-Party,1955022.2
Ford,Fiesta,2001,105538,Diesel,Manual,White,2,True,Hyderabad,False,3.7,SUV,None,50000.0
Mercedes,C-Class,2019,186842,Diesel,Manual,Red,2,True,Delhi,False,1.7,Wagon,Third-Party,4741973.7
Honda,Jazz,2003,67219,Diesel,Manual,Blue,3,False,Mumbai,True,1.6,Hatchback,None,50000.0
BMW,3 Series,2017,172854,Diesel,Manual,Blue,3,True,Chennai,False,2.6,SUV,Comprehensive,3594071.9
Honda,City,2000,94721,Electric,Manual,Silver,1,False,Delhi,False,4.2,Hatchback,None,50000.0
Audi,Q5,2013,50888,Electric,Automatic,Black,3,False,Bangalore,False,4.1,Wagon,Third-Party,5442366.8
Nissan,Terrano,2002,47271,Petrol,Automatic,Red,2,True,Chennai,True,4.1,Sedan,Comprehensive,112909.35
Tata,Altroz,2016,23283,Petrol,Manual,Blue,1,False,Delhi,False,2.7,Sedan,None,226507.55
BMW,X5,2014,120358,Petrol,Manual,Silver,1,False,Hyderabad,True,1.5,Sedan,None,7411946.3
Ford,Fiesta,2015,23797,Electric,Automatic,Red,2,False,Delhi,True,3.8,Wagon,None,96430.45000000001
Maruti Suzuki,Swift,2006,51180,Diesel,Automatic,Red,3,False,Mumbai,True,1.3,Wagon,None,50000.0
Hyundai,Verna,2005,199289,Electric,Automatic,Red,3,True,Hyderabad,True,1.5,Sedan,None,50000.0
Maruti Suzuki,Dzire,2020,119956,Diesel,Manual,Black,2,False,Ahmedabad,True,4.5,Hatchback,Third-Party,332006.6
Honda,Civic,2018,125637,Electric,Manual,Silver,2,False,Chennai,True,3.5,Coupe,Third-Party,281154.45
Maruti Suzuki,Dzire,2002,116379,Petrol,Manual,Silver,3,True,Mumbai,False,2.3,Hatchback,None,50000.0
BMW,M3,2024,70498,Electric,Automatic,Grey,3,True,Delhi,False,1.5,Coupe,Comprehensive,7500000.0
BMW,X5,2022,7346,Petrol,Automatic,White,2,True,Delhi,True,4.2,Wagon,None,7868898.1
Audi,A6,2001,45293,Petrol,Manual,Black,3,True,Hyderabad,True,1.8,Hatchback,None,4263206.05
Tata,Harrier,2002,51919,CNG,Manual,Red,1,False,Mumbai,False,4.5,SUV,Third-Party,622212.15
Maruti Suzuki,Dzire,2021,93291,Diesel,Automatic,Blue,2,True,Delhi,False,2.7,Convertible,Third-Party,506006.35
Tata,Altroz,2018,81610,CNG,Automatic,Red,1,False,Hyderabad,False,4.7,Convertible,None,267758.5
Honda,Jazz,2021,144339,CNG,Automatic,Blue,2,True,Bangalore,False,1.0,Coupe,None,598349.15
Mercedes,C-Class,2009,31231,CNG,Automatic,Black,2,False,Pune,True,3.7,Sedan,Third-Party,4145315.3499999996
Honda,Jazz,2023,91765,CNG,Manual,Red,2,True,Mumbai,True,3.2,SUV,Comprehensive,656235.25
Ford,EcoSport,2020,137081,Diesel,Automatic,Grey,3,False,Hyderabad,False,3.8,Sedan,None,529437.85
Nissan,Magnite,2022,183984,Electric,Manual,Red,2,False,Hyderabad,True,2.3,Hatchback,Third-Party,372402.4
Audi,A6,2015,95446,Electric,Manual,White,2,False,Ahmedabad,True,2.6,Sedan,Comprehensive,4935683.1
Ford,Fiesta,2006,5043,Electric,Automatic,Black,1,True,Hyderabad,False,3.2,Wagon,Third-Party,50000.0
Maruti Suzuki,Dzire,2024,49433,Electric,Automatic,Blue,3,False,Pune,False,1.3,SUV,Third-Party,592585.05
Mercedes,S-Class,2000,15119,CNG,Automatic,Black,1,False,Hyderabad,False,3.7,Hatchback,Comprehensive,8777732.15
Toyota,Corolla,2013,105116,CNG,Manual,White,3,False,Mumbai,False,4.7,Convertible,None,634232.6
Honda,Jazz,2015,127186,CNG,Automatic,Blue,1,True,Pune,False,1.9,Wagon,None,280922.1
Tata,Nexon,2016,53422,Petrol,Automatic,Black,3,False,Bangalore,False,2.0,SUV,None,491986.7
Ford,Endeavour,2010,13674,Diesel,Automatic,Blue,2,False,Delhi,True,2.2,Sedan,Comprehensive,2247948.9
Hyundai,Verna,2020,145419,Electric,Manual,Silver,1,True,Kolkata,False,4.3,Wagon,None,678187.15
Tata,Nexon,2024,150536,Diesel,Manual,Blue,1,True,Bangalore,True,2.0,Sedan,Third-Party,877419.6
Audi,Q5,2009,8886,CNG,Manual,White,2,True,Chennai,True,3.9,Wagon,Comprehensive,5168667.1
Hyundai,Creta,2021,83857,Petrol,Automatic,Red,3,True,Ahmedabad,False,2.4,SUV,Comprehensive,1307421.45
Toyota,Innova,2017,117654,Petrol,Automatic,Silver,3,True,Kolkata,True,1.3,Hatchback,None,1152351.9
Mercedes,E-Class,2005,117209,Electric,Automatic,Grey,2,False,Pune,False,1.4,Wagon,Third-Party,5482418.65
Tata,Altroz,2006,87195,CNG,Automatic,Silver,1,False,Ahmedabad,True,1.8,Sedan,None,50000.0
Ford,Endeavour,2011,184613,CNG,Manual,Silver,3,True,Ahmedabad,False,4.5,Convertible,Comprehensive,2292308.05
Honda,Jazz,2009,95021,CNG,Automatic,Grey,1,False,Kolkata,True,2.1,Coupe,None,50000.0
Toyota,Innova,2010,175790,Electric,Automatic,White,3,True,Ahmedabad,False,4.5,Hatchback,None,843631.5
Mercedes,E-Class,2008,173425,Petrol,Automatic,Red,3,False,Ahmedabad,True,1.7,Convertible,Comprehensive,5573986.25
Maruti Suzuki,Swift,2000,102193,CNG,Manual,Silver,3,False,Delhi,True,1.8,Hatchback,None,50000.0
Tata,Harrier,2013,96228,CNG,Manual,Silver,1,True,Mumbai,False,3.7,Hatchback,Third-Party,1185565.8
Ford,Fiesta,2024,181434,Petrol,Automatic,Red,1,False,Hyderabad,True,3.4,Sedan,Third-Party,502784.9
Maruti Suzuki,Vitara Brezza,2023,11645,Electric,Manual,Silver,3,True,Chennai,True,4.2,SUV,None,668253.25
Hyundai,Verna,2005,130275,CNG,Manual,Blue,1,True,Kolkata,False,3.7,Hatchback,Comprehensive,50000.0
Maruti Suzuki,Dzire,2021,21598,CNG,Manual,Silver,3,True,Chennai,False,3.6,Coupe,None,466760.3
Tata,Nexon,2019,119118,CNG,Automatic,Red,2,False,Kolkata,False,2.1,Sedan,Comprehensive,582132.3
BMW,X5,2018,57093,CNG,Manual,White,3,False,Ahmedabad,True,2.8,Wagon,Comprehensive,7591436.05
Ford,EcoSport,2008,100902,Electric,Automatic,Red,3,True,Pune,False,1.4,Sedan,Comprehensive,50000.0
Toyota,Innova,2024,37065,CNG,Manual,Black,3,False,Bangalore,True,4.9,Sedan,Comprehensive,1544440.25
Honda,City,2007,35711,Electric,Manual,Blue,2,False,Mumbai,False,4.3,SUV,Third-Party,144643.35
Hyundai,Creta,2019,16289,CNG,Manual,Black,2,True,Mumbai,False,3.7,Hatchback,Comprehensive,1267556.65
Nissan,Kicks,2021,71769,Diesel,Manual,White,2,False,Chennai,False,4.2,Hatchback,None,989234.65
Toyota,Corolla,2001,109447,Diesel,Automatic,White,2,False,Hyderabad,False,2.9,Convertible,Comprehensive,50000.0
Tata,Altroz,2004,183230,Diesel,Manual,Grey,3,True,Kolkata,True,4.4,Coupe,Third-Party,50000.0
